"PostID","UserID","UserName","Comment","Timestamp","Datasource"
"94772","533900","Russell Fisher","The CGI in Lost in Space is realistic. I'm invested in every performance.","2023-09-11 05:24:39","facebook"
"103630","976636","Angela Walker","Just started Wednesday, and I’m already Did not see that coming!. It was okay, I guess.","2022-05-21 23:40:22","facebook"
"40230","472408","Cindy Reese DDS","13 Reasons Why is so binge-worthy. you can't help but keep watching","2022-07-14 14:22:06","facebook"
"114668","668153","Karen Williams","Finished Love is Blind, and now I have a Love is Blind-shaped hole in my heart. No spoilers, but wow!","2022-04-28 05:35:50","facebook"
"10524","102096","Andrew Alvarado","The plot holes in The Kominsky Method are minor and forgivable. Some actors outshine others.","2024-07-13 03:27:54","facebook"
"29279","383647","Amy Bowers","Netflix needs to improve their video quality. It affects the viewing experience.","2022-05-23 03:47:27","facebook"
"33796","96987","Debbie Jones","The Umbrella Academy season finale left me amazed. I'm still processing what I saw.","2024-04-04 06:46:13","facebook"
"3463","791716","Mike Nelson","The Politician is hands down the best Netflix series. It's so relatable.","2022-03-11 06:29:31","facebook"
"79643","331399","Teresa Barrett","Can't believe what happened in the latest episode of The Haunting of Hill House! I'm still processing what I saw.","2022-06-04 04:31:52","facebook"
"68150","989557","Jessica Mcclain","Never Have I Ever was exactly what I needed this weekend. just what I was looking for","2021-11-30 16:08:32","facebook"
"9204","197301","Jeffery Hobbs","The Haunting of Bly Manor is the talk of the town. it's trending everywhere","2023-11-09 08:43:52","facebook"
"87460","298582","Kelly Ochoa","The ending of Luke Cage left me confused. I'm invested in every performance.","2021-02-18 10:45:37","facebook"
"66176","859866","Blake Williams","Does anyone else feel Russian Doll is Did not see that coming!? Absolutely mind-blowing!","2021-08-08 13:40:34","facebook"
"5889","492912","Joseph Stafford","Would love to see a crossover between House of Cards and The Society. The character development is fantastic.","2023-04-07 08:15:34","facebook"
"102550","733703","Amanda Wong","The first episode of Bodyguard was intriguing. Not as good as I expected.","2023-12-31 20:02:18","facebook"
"2317","60970","Susan Vasquez","Started watching Peaky Blinders, and I'm hooked. the characters are fascinating","2022-04-23 23:14:33","facebook"
"76569","822887","Lisa Griffith","Why isn’t Netflix promoting Ozark more? needs better exposure","2021-11-05 11:36:24","facebook"
"7482","886013","Karen Stanley","Is it just me, or is The Crown trying too hard?","2023-09-28 12:19:16","facebook"
"99590","590062","Richard Acosta","Wish Netflix would renew Fire Chasers for another season. There's so much more story to tell.","2024-03-03 00:01:12","facebook"
"23890","348038","Richard Miller","The ending of Cheer was satisfying. I'm still processing what I saw.","2022-04-12 12:16:24","facebook"
"3371","518565","Jared Guzman","I can't stop recommending Warrior Nun to everyone. the production quality is outstanding","2021-01-15 08:34:06","facebook"
"48980","763093","Mary Morrison","Finished Dead to Me, now what should I watch next? Suggestions?","2022-09-11 21:52:56","facebook"
"48192","879162","Karl Garcia","The pacing of Too Hot to Handle is well-balanced. I'm still processing what I saw.","2024-08-23 09:55:52","facebook"
"90969","72797","Anthony Atkinson","I can’t believe more people aren’t watching Never Have I Ever. it should be trending","2021-05-08 13:29:59","facebook"
"14195","517778","Bailey Lewis","Has anyone watched Raising Dion? Is it worth the hype?","2021-06-04 02:49:33","facebook"
"14381","25225","Erica Cook","Safe should be required watching. Absolutely mind-blowing!","2024-07-23 14:21:06","facebook"
"58579","561292","Joshua Ayala","Netflix's original content like Altered Carbon is consistently improving. They need more variety in their offerings.","2024-10-16 06:00:44","facebook"
"55494","251476","Christopher Ray","I need more shows like House of Cards. It's so relatable.","2023-06-10 14:48:54","facebook"
"107913","795079","Alan Taylor","Black Mirror is the talk of the town. it's all over social media","2024-10-06 20:32:29","facebook"
"29429","448626","William Anderson","Arcane feels like a breath of fresh air. it takes risks","2021-12-28 05:30:21","facebook"
"110711","224595","Chase Cochran","I can’t believe more people aren’t watching The Witcher: Blood Origin. it needs more recognition","2021-02-04 17:45:27","facebook"
"42562","739700","Rebecca Schmidt","The Crown is the talk of the town. people can't stop talking about it","2021-07-04 14:08:16","facebook"
"103659","165948","Pamela Munoz","I need more shows like White Lines. The plot twists keep me on the edge of my seat.","2021-08-12 17:09:56","facebook"
"42949","790436","Sarah Castro","Safe should definitely get a spinoff. has so much potential","2021-05-15 20:45:33","facebook"
"53788","339734","Megan Walls","Finished Unbelievable, now what should I watch next? Suggestions?","2023-08-14 17:38:24","facebook"
"3791","271227","Stephanie Williams","How does Netflix keep producing hits like Black Mirror? The cast is phenomenal.","2021-03-20 11:38:52","facebook"
"85477","177666","Taylor Jones MD","The character development in Lockwood & Co. is fascinating to watch. Every character feels so real.","2023-04-01 16:51:01","facebook"
"89517","573726","Phillip Elliott","The cinematography of Luke Cage deserves an award. memorable","2024-03-21 08:48:47","facebook"
"8002","98898","Erica Jones","The cinematography of Altered Carbon deserves an award. stunning","2023-01-08 01:30:55","facebook"
"3133","291510","Daniel Sanchez MD","The setting of The Crown is well-realized. I'm invested in every performance.","2022-04-20 22:38:50","facebook"
"2219","568228","Eric Flores","Firefly Lane reminds me of why I love Netflix. The storyline is incredible.","2021-09-13 02:26:49","facebook"
"35393","587602","Cassie Williams","The acting in The Umbrella Academy is Oscar-worthy. Every character feels so real.","2021-04-04 09:52:01","facebook"
"109740","361166","Stephanie Holmes","Can't believe what happened in the latest episode of The Society! I'm still processing what I saw.","2021-11-10 02:01:03","facebook"
"117833","376813","Ricardo Miller","The season finale of Away was satisfying. No spoilers, but wow!","2023-01-31 04:31:33","facebook"
"29799","541873","Travis Morales","Netflix's subtitle quality in Safe is better than most streaming services. The translations are spot-on.","2024-07-25 18:36:45","facebook"
"87665","418658","Megan Austin","Daredevil exceeded my expectations. exceeded all my expectations","2022-04-29 09:58:24","facebook"
"40198","727403","Rachel Smith","Unpopular opinion: The latest season was the best about Outlander.","2024-01-31 20:24:08","facebook"
"14672","907328","Stacey Dunn","Netflix really knows how to tell a story with Trinkets. masterfully told","2023-11-29 09:07:03","facebook"
"48800","747996","Andrea Hill","The Kominsky Method is overrated. it lost its original charm","2024-09-29 23:43:43","facebook"
"29278","202950","Jamie Nelson","The ending of House of Cards left me confused. Some actors outshine others.","2023-11-14 06:03:04","facebook"
"49654","95818","Eddie Copeland","The acting in The Serpent is Oscar-worthy. I'm invested in every performance.","2022-09-05 12:44:40","facebook"
"81847","345766","Tiffany Harrison","I need more shows like Money Heist. The plot twists keep me on the edge of my seat.","2021-04-03 19:57:10","facebook"
"41827","621092","Jacob Wallace","The latest season of Spinning Out is Couldn't stop watching!. changed everything","2022-03-19 12:09:55","facebook"
"84369","905631","Terry Wallace","Does anyone else rewatch 13 Reasons Why? the story is so layered","2021-05-13 09:04:19","facebook"
"53927","350429","John Klein","I'm surprised how much I liked On My Block. The plot twists keep me on the edge of my seat.","2021-12-09 12:49:05","facebook"
"69732","368797","Jason Harrison","Netflix needs to improve their video quality. It's frustrating at times.","2022-04-22 09:13:18","facebook"
"79984","612772","Larry Pearson","The world-building in Daredevil is well-thought-out. Every character feels so real.","2023-12-02 08:10:39","facebook"
"49935","11141","Travis Lambert","The latest episode of Cobra Kai had me Did not see that coming!. Not as good as I expected.","2024-09-15 21:30:43","facebook"
"39482","566671","Christopher Warren","The acting in Wednesday is a bit wooden. I'm invested in every performance.","2022-05-28 15:46:49","facebook"
"70787","73688","Hannah Floyd","Just started Ragnarok, and I’m already Did not see that coming!. Absolutely mind-blowing!","2021-09-28 10:20:47","facebook"
"13067","883602","Robert Kramer","Bridgerton is so underrated. it deserves more attention","2021-04-25 17:38:06","facebook"
"7398","997766","Megan Brown","Wish Netflix would renew Lucifer for another season. It's too good to end now.","2021-05-28 01:51:15","facebook"
"68241","101617","Christopher Kirby","How can Netflix cancel 13 Reasons Why? the price hike","2022-12-06 11:00:15","facebook"
"118376","38305","Robert Reed","Just started Narcos, and I’m already I'm still processing what I saw.. Absolutely mind-blowing!","2022-08-25 07:03:07","facebook"
"50214","515486","Timothy Gordon","Netflix's original content like Raising Dion is better than most network shows. The production values are impressive.","2023-04-15 09:17:43","facebook"
"104505","911290","Gary Washington","How does Netflix keep producing hits like Never Have I Ever? The cast is phenomenal.","2022-12-17 13:05:29","facebook"
"106627","123964","Mark Rodriguez","Netflix needs to improve their video quality. It affects the viewing experience.","2022-11-08 12:32:51","facebook"
"42058","309588","Jacob Combs","The Chilling Adventures of Sabrina is hands down the best Netflix series. The character development is fantastic.","2023-11-07 11:32:35","facebook"
"3152","297904","Melanie Curtis","Wednesday was my quarantine escape. it became my comfort show","2023-04-09 19:01:24","facebook"
"55073","06240","Alan Bryan","The slow burn in Cobra Kai is carefully planned. No spoilers, but wow!","2021-02-05 16:02:21","facebook"
"94045","386841","Julie Contreras","Canceled my Netflix subscription because the price hike. Will miss Shadowhunters though.","2021-10-10 14:43:36","facebook"
"108069","661041","Raven Young","I need more content like Peaky Blinders on Netflix. The character development is fantastic.","2021-08-21 05:38:52","facebook"
"65368","572096","Troy Kelley","Netflix always knows what I like. Found The Serpent and I can't believe I hadn't watched it earlier.","2023-01-15 02:22:09","facebook"
"20491","667724","Kenneth Taylor","Finished Lucifer, now what should I watch next? Suggestions?","2024-04-01 00:59:56","facebook"
"16186","42046","Brian Wilson","The Kominsky Method is so binge-worthy. each episode leaves you wanting more","2021-11-18 03:27:49","facebook"
"36517","899106","Jeffrey Pierce","Wish Sense8 had more backstory. it would add more depth to the story","2021-01-05 07:32:33","facebook"
"119057","22554","Mary Johnson","Just subscribed to Netflix. Any recommendations like Russian Doll?","2022-06-12 15:06:06","facebook"
